"","...1","screen_name","favorite_count","retweet_count","media_type","text"
"12051",103116,"FarmSanctuary",44,22,"Photo","A Farm Sanctuary supporter has donated $50,000 and is challenging other  members to match their giving to our Emergency Animal Rescue Fund.  Can you rise to the challenge by making a gift today?"
"12052",92580,"Defenders",45,21,"Nophoto","The Great #Florida Riverway &amp; the surrounding #ecosystems provide important #habitat for species like #Florida #manatees, Florida #BlackBears, #BaldEagles, #panthers &amp; #bobcats. Help restore this riverway!"
"12053",67659,"BornFreeFDN",570,203,"Photo","20-year-old Nelson lives at our big cat sanctuary at @ShamwariReserve in South Africa. Nelson was rescued from a failed zoo in France. He was rehabilitated in Belgium before moving to our sanctuary in May 2017. Watch him being introduced to his new home again."
"12054",90147,"CatsProtection",0,0,"Nophoto","@jackyfs Hi Jacky, unfortunately we cannot give out our cat-traps as they are solely for trap, neuter and return. Does the cat live indoors with you? We would recommend calling our National Information Line 03000 12 12 12 <U+0001F43E>"
"12055",67929,"BornFreeFDN",127,71,"Photo","Last chance to vote! Our animation is a finalist in @CharityFilm_
. It<U+0092>s a great honour, but it<U+0092>s more important to stop canned hunting in South Africa. With your vote, we can spread the word about this horrific practice. Voting closes 7.15pm tomorrow:"
"12056",4890,"OurOcean",31,5,"Nophoto","Did you know melting glaciers sound like frying bacon? <U+0001F953>  Learn how scientists are using underwater microphones to study the impact of climate change: 

"
"12057",35199,"1World1Ocean",1,0,"Nophoto","@MarTapita16 Thanks for the follow! <U+0001F421>"
"12058",30930,"savingoceans",26,9,"Photo","Treasure and Turmoil in the Deep Sea - The growing push to mine the seabed threatens the vast and rich ecosystem between the surface and the seafloor, via @nytimes #conservation #Deep-Sea #Seabed #biodiversity"
"12059",119013,"SheldrickTrust",2058,333,"Photo","Attentive, sweet and diligent, Larro has all the makings of a matriarch and is happiest watching over her younger friends. She's only 3 years old so it'll be a long time before she can lead her own herd in the wild. Until then she can count on us to care for her."
"12060",90671,"CatsProtection",0,0,"Nophoto","@mrsrats Healthy, domestic FIV+ cats (including friendly stray cats that come into care), are rehomed as indoor cats on their own, or with other FIV+ cats. If you have any other questions about our policies or cat welfare, please contact us at:"
"12061",120750,"SheldrickTrust",1,0,"Nophoto","@MrkV85858557 Thank you ever so much for your support! <U+0001F418><U+0001F642>"
"12062",14758,"whalesorg",95,52,"Photo","Corky has been kept in a concrete tank for over 50 years - the longest held #orca in the world. Could she be reunited in the ocean with her brother Fife, one of our adoption orcas? <U+2764><U+FE0F> Read this &gt;"
"12063",4917,"OurOcean",9,4,"Nophoto","@RepBonamici @RepHuffman @JaneLubchenco @ayanaeliza @co2ley @ClimateCrisis @InVeritas_Jones Today<U+0092>s speaker @RepHuffman worked alongside @RepCunningham who introduced the Climate Ready Fisheries Act, which calls for the @USGAO to examine how fishery managers can better prepare U.S. fisheries for climate change:<U+00A0>

"
"12064",6870,"seashepherd",2,0,"Nophoto","@AtkaLiona3311 Always good to know the movement to protect the oceans has expanded to Galicia! <U+0001F40B><U+270A><U+0001F42C>"
"12065",30977,"savingoceans",4,1,"Nophoto","Hot off the press! A new Marine Conservation Today is out and ready for you to read! Don't forget to subscribe!"
"12066",37341,"1World1Ocean",1,0,"Nophoto","@ThroughHisEyesP Thanks for the follow! <U+0001F419>"
"12067",107985,"TreehuggerTwo",8,1,"Nophoto","Your brain tends to slow things down when you're under extreme stress."
"12068",3372,"OurOcean",1,0,"Photo","NOAA<U+0092>s Marine Debris Program (@NOAADebris) would receive funding to establish a pilot program to mitigate the impacts that derelict vessels and fishing gear have on our marine environment.

"
"12069",44256,"350",25,2,"Nophoto","The next section directs federal investment in coal, oil and natural gas, and power plant communities &amp; to reduce harmful pollution in former well and mine sites. 

This is key <U+0001F511> for health and justice in the transition away from fossil fuels."
"12070",1124,"oceana",408,154,"Photo","Support clean beaches for sea turtles by telling U.S. Congress to pass the Break Free From Plastic Pollution Act. This first-of-its-kind bill would reduce single-use plastics entering our oceans. Support #PlasticFreeSeas:"
"12071",68193,"BornFreeFDN",254,69,"Photo","'Hilts' was born in a lion breeding farm in South Africa. He would have been shot by paying hunters. But he was rescued and is now in our care.

Help give him the future he deserves by donating:"
"12072",88297,"CatsProtection",1058,204,"Photo","Our Newbury Adoption Centre is appealing for help to offer life-saving surgery to a tabby trio that recently arrived in our care. They arrived in poor condition due to a significant struggle with hyperthyroidism. Find out how you can help <U+0001F449>"
"12073",57849,"pewenvironment",25,7,"Nophoto","ICYMI: Belize just announced commitments to protect and restore mangrove and seagrass ecosystems as part of its<U+00A0>nationally determined contribution to the<U+00A0>#ParisAgreement.<U+00A0>#COP26 #Road2COP26"
"12074",50977,"BBCEarth",450,92,"Photo","Showing off your gardening skills like: <U+0001F99C>

#ChrisPackhamsAnimalEinsteins"
"12075",100655,"Protect_Wldlife",78,44,"Photo","Puppies from puppy farms are likely to have longer term health implications as a result of ill care and early separation from their mothers. To help protect other dogs, just like Ruby, you are required by law to buy direct from a breeder or consider adopting from a rescue centre."
"12076",82467,"MoveTheWorld",7,6,"Photo","We are  racing to help communities devastated by volcanic eruptions in #CaboVerde 
Read more:"
"12077",96663,"AnimalAid",106,34,"Nophoto","British daily meat consumption down nearly a fifth in a decade - study"
"12078",103806,"MercyForAnimals",33,17,"Nophoto","Restaurants listen to consumer demands! <U+270A><U+270A><U+270A>

Whether you're a full-time vegan or just want to try more veg options, you can help! <U+0097> Let @BlackBearDiner, @DennysDiner, @WaffleHouse, &amp; @BobEvansFarms know that customers want vegan breakfast entrees.
"
"12079",107883,"TreehuggerTwo",5,2,"Photo","WATCH: Get creative and turn your would-be-discarded toilet paper rolls into fun craft projects with your kids. First up, a smart phone speaker!  @GeorgiaPacific #StayAtHome"
"12080",38689,"therightblue",1,0,"Nophoto","Oahu and Maui will start <U+0091>vaccine pass<U+0092> programs. Will other counties follow suit?"
"12081",62146,"ClimateReality",56,29,"Nophoto","We can<U+0092>t stop the moon from wobbling, but we can stop our seas from rising."
"12082",3708,"OurOcean",35,12,"Photo","<U+0001F6A8>CRITICAL <U+0001F6A8>

Oil and gas exploration companies are pushing to drill in Florida's #BigCypress National Preserve. The last thing we need today is new fossil fuel extraction projects in climate-sensitive places like FL.

TAKE ACTION FOR BIG CYPRESS  <U+27A1><U+FE0F>"
"12083",42738,"Fridays4future",13,2,"Photo","Scan this to subscribe and stay updated!"
"12084",81570,"MoveTheWorld",17,10,"Nophoto","Right now: our team hope to talk to @TripAdvisor at #Phocuswright about ending contribution to wildlife cruelty"
"12085",69746,"HSIGlobal",128,60,"Nophoto","Have you seen #SaveRalph? <U+0001F3A5><U+0001F430> Here<U+0092>s an inside look into how this special stop-motion animated film came to life, and the extremely important message it presents! (1/3)"
"12086",80440,"MoveTheWorld",1,0,"Nophoto","@treeshake #G20 must listen to our urgent call and #EndWildlifeTrade. Forever!"
"12087",11472,"mcsuk",31,10,"Photo","Phew, it's been an amazing week so far and there's still a couple of days left to get involved with this year's #GreatBritishBeachClean 

Organise a friends and family
#beachclean and help us to #cleanup the UK coastline <U+0001F44A> --&gt;"
"12088",72684,"peta",0,0,"Nophoto","@JoeSchmick Washington National Primate Research Center at @UW exposed in scathing investigation: sick monkeys, compromised research, toxic waste site, tax dollars wasted. 

Please read and close down the primate center. 
"
"12089",124310,"AWF_Official",66,13,"Photo","Help us #caption this photo!"
"12090",24879,"CleanerSeasOrg",8,2,"Photo","Q. For those with nurdle knowhow &amp; knlowledge. 

Are these nurdles or rounded components from something larger? 

#CleanerRivers #CleanerBeaches #CleanerSeas"
"12091",64518,"EcoWatch",23,22,"Nophoto","""As a consequence of #permafrost melting, the vectors of deadly infections of the 18th and 19th Centuries may come back,"" Boris Revich and Marina Podolnaya wrote.
"
"12092",45854,"ClimatePower",46,26,"Photo","There are big differences between the @SenateGOP <U+0093>infrastructure<U+0094> plan and @POTUS<U+0092> American Jobs Plan.

Most importantly, who pays for it. <U+0001F440>"
"12093",52211,"BBCEarth",908,132,"Photo","Friend: How much garlic bread would you like? | Me: Yes<U+2063>
<U+2063>
Red squirrels (Sciurus vulgaris) aren't always red. As you can see from the coat of this one, they actually come in a range of colours, including deep red and creamy grey. 
#EarthCapture by Joni Ilmanen"
"12094",6000,"seashepherd",406,105,"Photo","Sea Shepherd thwarts illegal fishing operation aound the Aeolian Islands in the Mediterranean Sea, no whales have died in fishing nets this season! <U+270A><U+0001F40B>#OpSiso"
"12095",26306,"SharkTrustUK",3,0,"Nophoto","The more we can find out about #WhiteSharks, the better prepared we are to protect them. The Farallon Islands are one of the best places to study them in their natural environment, allowing scientists to monitor population trends, behaviour &amp; much more. #SharkWeek2020 (2/3)"
"12096",85721,"WWF",238,58,"Nophoto","Good news for our planet! Decision-makers in land-locked Lesotho<U+0001F1F1><U+0001F1F8> are taking action with a green and sustainable post-pandemic recovery.

A new project in the country aims to restore 350,000 hectares of land in the country. <U+0001F49A><U+0001F30D>

#NaturePositive #GenerationRestoration"
"12097",107301,"TreehuggerTwo",40,16,"Nophoto","""I caught a female goldfinch. All the way back to the station, her mate followed, calling. He waited impatiently in a nearby tree as I banded the female, and when I released her, the pair flew off together in close company, twittering."""
"12098",111359,"Network4Animals",0,0,"Nophoto","@BBCEarth Absolutley adorable. Lovely animals!"
"12099",91183,"Defenders",47,18,"Nophoto","Replanting is crucial not only to resurrect the #forest for its own sake but also for creating #climate-resilient #habitat for the #endangered Jemez Mountains #salamander, the Mexican spotted #owl, Abert<U+0092>s squirrel &amp; other species:"
"12100",77489,"DogsTrust",0,0,"Nophoto","@MotherClanger Hi Diane, thanks for the feedback. Some of the questions aren't mandatory, for example you don't need to share your email with us if you don't wish to. Thank you"
"12101",80362,"MoveTheWorld",29,12,"Nophoto","What is the ask of the @g20org leaders?  @Blood_Lions<U+0092>s @GreenGirlAfrica says ""Real, live alternatives to the wildlife trade, including livelihoods. Rejection of the global wildlife trade could open up a space for creativity"" #EndWildlifeTrade"
"12102",41596,"ExtinctionR",335,120,"Nophoto","The Coca-Cola-owned drinks company @innocent have been trying to #greenwash their reputation while churning out millions of plastic bottles.

So @PlasticsRebel occupied their London office."
"12103",59959,"IFATworldwide",3,0,"Photo","Back in full force with #IFAT2022, the meeting place and innovation hub for the #environmentalindustry.

Read what key players of the industry have to say in our press release. <U+0001F447>

IFAT 2022 | May 30<U+0096>June 3

#IFAT #environment #nature #sustainability

"
"12104",81579,"MoveTheWorld",1,0,"Nophoto","@PomonaUK We're pleased to confirm they don't offer elephant rides or shows - we plan to work with them further to become elephant-friendly"
"12105",33518,"padiaware",23,8,"Photo","Happy Holidays from all of us at #ProjectAWARE! <U+0001F41F><U+0001F988><U+0001F30A>
Thank you for keeping the ocean close to your heart during this challenging year. Your support makes a difference! <U+0001F499>"
"12106",40177,"therightblue",0,0,"Nophoto","Less than 1% of fully vaccinated people experience a breakthrough Covid-19 infection, analysis finds"
"12107",13001,"saveourseas",0,0,"Nophoto","""Captain Kirk and the crew of the Starship Enterprise referred to the cosmos as <U+0091>the final frontier<U+0092>. Today, however, we look away from the skies to a final frontier that exists here on Earth: the deep sea.""
.@WilliamShatner"
"12108",82554,"PDSA_HQ",18,11,"Photo","#Sunday is the perfect day to bake a cake, especially today, as it's #CakeDecoratingDay! <U+0001F9C1> You can even get extra creative by making them pet-themed <U+0001F447>

Pssst, cat lovers <U+0001F63A> We haven't forgotten about you! Find our cat-themed decorating tips here:"
"12109",83763,"PDSA_HQ",1,0,"Nophoto","@MarieAr62999203 What a gorgeous boy <U+0001F60D> he also suits the name Albert so well <U+0001F602>"
"12110",122970,"AWF_Official",24,16,"Photo","Aside from facing the problem of habitat loss, oryxes are also hunted by humans. In many cultures, the horns of the oryx are sought after as charms while others hunt them for their meat and hides."
"12111",45044,"ClimatePower",16,3,"Nophoto","As climate change fuels bigger &amp; more devastating storms, the need for bold climate action becomes more urgent. 

If you live on the Gulf Coast, please prepare<U+0097>make a plan, listen to local officials, &amp; check in on your neighbors:"
"12112",119949,"SheldrickTrust",1773,247,"Photo","Kinyei radiates joy as she shows off her best side to the camera. Rescued as an orphaned new-born, she has been raised in our care ever since, growing up as a happy, relaxed and content elephant. See more pictures of Kinyei at:"
"12113",32260,"savingoceans",15,5,"Photo","House Natural Resources Committee advances key measures to protect #oceans and #coasts and fund Land and #Water #Conservation Fund, via @EnvAm"
"12114",120166,"SheldrickTrust",461,132,"Nophoto","Reclassification recognises the devasting impact poaching and habitat loss is having on forest &amp; savanna elephants. It must now bring greater investment in anti-poaching &amp; protections of habitats too."
"12115",45771,"ClimatePower",13,7,"Nophoto","Leaders of @MIAFLCIO &amp; @MichiganLCV co-author op-ed on the labor &amp; climate benefits of the American Jobs Plan: 

<U+0093>The American Jobs Plan and its large-scale projects represent a sea change moment in our history and Michigan must capitalize on it.<U+0094>
"
"12116",72921,"peta",56,19,"Nophoto","It<U+0092>s never too late to choose compassion by going vegan:"
"12117",10298,"coral_org",0,0,"Nophoto","An inspiring message of hope from Dr. Sylvia Earle (@bluerules) after visiting amazing #coral #reef sites in Honduras:"
"12118",14204,"whalesorg",48,9,"Photo","""Ascribing legal personality to animals may be an idea whose time has come"". If a corporation or a river can have legal personhood, why not an elephant or a whale? <U+0001F914>

<U+0001F449>"
"12119",114989,"pawtitions",3,11,"Photo","Find criminal who slammed and killed dog on sidewalk:"
"12120",105185,"MercyForAnimals",110,49,"Photo","Whistleblowers at factory farms are imperative to exposing conditions that jeopardize animal welfare, public health, and worker safety.

Learn more about our public policy work:"
"12121",107768,"TreehuggerTwo",4,3,"Nophoto","This Earth Day, Earth has something to say &gt;
"
"12122",75841,"RSPCA_official",2,0,"Nophoto","@sarahforty Aww, congrats! Hope you and Rupert had a lovely time, and thank you so much for supporting us via our lottery!"
"12123",87339,"WWF",454,251,"Photo","There is no viable global solution to the climate crisis without improving the ways we use land. #stepup2018 #GCAS2018"
"12124",88879,"CatsProtection",128,47,"Photo","Post-lockdown plans not only affect you, but your #cat as well. We need to be #mindful of the #stress this could cause our moggy mates <U+0001F431> We have put together some handy advice on how to help your cat adjust to life after #lockdown <U+0001F449>"
"12125",94531,"ASPCA",84,31,"Photo","This year, while we all face the challenging realities of the #COVID19 pandemic, friends like you showed us what it truly means to stand together<U+0097>even when we are forced to be apart. Thank you for your dedication to the animals we serve and for making #GivingTuesdayNow a success!"
"12126",20676,"Seasaver",151,39,"Nophoto","Wally is a genuine superstar. We wish him luck and hope he makes it safely home to the Arctic. <U+0001F499>"
"12127",6593,"seashepherd",88,43,"Photo","Why should a movie be the only thing with a soundtrack?

For the past year, journalist and author @ian_urbina has been working to create music inspired by his investigative journalism at sea including his experiences with Sea Shepherd.

Take a listen<U+0001F449><U+0001F3FD>"
"12128",30834,"savingoceans",14,6,"Photo","In the deep-sea, difference species of animals associated with each other for life. Watch our newest episode in the Seamount Series today to learn more!"
"12129",73540,"peta",0,0,"Photo","@oliviamunn IT<U+0092>S HAPPENING: @YSL is DROPPING FUR! <U+0001F389><U+2764><U+FE0F><U+0001F98A>
 
Thank you to everyone who was a part of this HUGE VICTORY! <U+0001F970> It comes after a long campaign by PETA entities, letters from over 100K of our supporters to its parent company @KeringGroup, activist protests &amp; more."
"12130",98534,"AnimalAid",170,45,"Nophoto","Sainsbury<U+0092>s becomes latest major supermarket to stop selling fireworks following concern for pets"
"12131",101372,"FarmSanctuary",257,150,"Nophoto","""Industrial meat production is not only responsible for precarious working conditions, it also pushes people off their land, leads to deforestation, biodiversity loss and the use of pesticides <U+0097> and is also one of the main drivers of the climate crisis."""
"12132",6911,"seashepherd",184,80,"Photo","Busted! Sea Shepherd helps Liberian Coast Guard with the arrest of the 15th vessel for illegal fishing since the beginning of Operation Sola Stella:"
"12133",25255,"CleanerSeasOrg",0,0,"Nophoto","@Kindon1968 @SnactNow @ParksideFlex Hi Mark, thanks for your reply.  Let<U+0092>s speak."
"12134",37412,"1World1Ocean",0,0,"Nophoto","@LumpWittman13 Thanks for the RT, Rick! <U+0001F603>"
"12135",96154,"ASPCA",0,0,"Nophoto","@R9802 Thanks for helping us #BreaktheChain! <U+0001F9E1><U+0001F436><U+0001F60D>"
"12136",90427,"CatsProtection",0,0,"Nophoto","@McneishSuzanne @CPBredhurstKent Hi Suzanne, we hope Ollie is feeling better! If you need any extra advice:"
"12137",96796,"AnimalAid",5,1,"Nophoto","@vivacampaigns @gruntvegan @julie_witherow @racingwrongs Hi Julie, yes we campaign on horse-racing and have just released an undercover investigation into horse slaughter (shown on Panorama) - details here incl a Government petition to end the slaughter of horses (including those used for racing) - please sign."
"12138",10150,"coral_org",0,0,"Nophoto","CORAL supporter pens first-person account of sudden #coralbleaching"
"12139",93209,"Defenders",21,7,"Nophoto","The _________ supports hundreds of species of #fish &amp; #wildlife. The landscape is vital #habitat for the charismatic sage-grouse, the tiny pygmy rabbit, the fleet-footed pronghorn, &amp; the gorgeous Lahontan cutthroat trout. #TriviaTuesday"
"12140",77867,"DogsTrust",0,0,"Nophoto","@Rebecca54489523 @DT_Canterbury Hi Rebecca, thanks very much for letting us know about this. We have passed this info to our website team to fix as soon as possible. Thanks"
"12141",36362,"1World1Ocean",0,0,"Nophoto","@TotiJeanMarcYal Thanks for the follow! <U+0001F499> <U+0001F499> <U+0001F499>"
"12142",57245,"EnvAgency",20,16,"Photo","It's an improving picture across much of the country today but more heavy rain is expected over the coming week. You can sign up to receive #flood warnings and check your local flood risk here"
"12143",100880,"FarmSanctuary",557,41,"Photo","Join us on 10/9 for The Power of Sanctuary<U+0097>a free, virtual event celebrating 35 years of Sanctuary!

You'll hear from special guests @paulwesley, @BobWeir, &amp; others as we reflect on the work in creating a more just &amp; compassionate food system.

Register:"
"12144",57004,"EnvAgency",0,0,"Nophoto","@Charnz Hello please report this to our incident team on 0800 80 70 60. They will need to take further information from you in order to put a report together, this will then be allocated to an environment officer for further investigation 
Kind Regards"
"12145",1254,"oceana",2021,446,"Photo","Some stunning dolphins splashing on by. <U+0001F42C>"
"12146",92285,"Defenders",62,33,"Photo","Last week, the U.S. District Court for the Eastern District of #NorthCarolina ruled in our favor that the U.S. Fish &amp; Wildlife Service must resume releasing captive #RedWolves into the wild, a major victory for the species! Read more:"
"12147",17099,"Surfrider",19,10,"Photo","Our December Climate Change Roundup: recent news and information about climate change, including extensive coastal erosion impacting Alaska and Florida. <U+200B><U+200B><U+200B><U+200B>"
"12148",19719,"MissionBlue",42,10,"Photo","The Salisbury Island Hope Spot off Western Australia is a hotspot for white sharks. It is home to the black-flanked rock wallaby, a large long-nosed fur seal colony, and the Australian sea lion."
"12149",50265,"CANIntl",13,6,"Nophoto","HAPPENING NOW! <U+0001F3C6>#Fossilof5years<U+0001F3C6>

The #FossiloftheDay<U+0001F996> #ParisAgreement 5th Anniversary Special Edition - Road to #COP26

Stay tuned for live updates!
Enjoy a watch party with friends!<U+0001F37F><U+0001F389>

Event page:"
"12150",13343,"whalesorg",113,41,"Photo","By producing fertiliser for phytoplankton with their <U+0001F4A9>, whales are helping to remove millions of tonnes of carbon from the atmosphere <U+0001F30D><U+0001F40B> Whales are our climate-friendly heroes! This #Olympics, let's call on @JapanGov to #StopWhaling <U+0001F447>"
"12151",111551,"Network4Animals",15,13,"Photo","Hedgehogs hibernate from October to around March/April.

Research has shown that each hedgehog is likely to move nesting sites at least once during this period and can therefore sometimes be seen out and about. 

#hedgehog #wildlife #hedgehogs"
"12152",32818,"savingoceans",12,4,"Photo","This #Snail Fights #SeaStars with Fancy Frills - New research investigates why some #sea snails use precious resources to make their shells extra fancy, via @hakaimagazine #conservation #evolution #savetheocean #savingoceans"
"12153",36965,"1World1Ocean",0,0,"Nophoto","@RubenBr25464319 Thanks for the follow, Ruben! <U+0001F991>"
"12154",118467,"Animals1st",187,83,"Nophoto","Animal welfare centre rescues five baby badgers - including one its tiniest ever 

"
"12155",45196,"ClimatePower",22,13,"Photo","Today the #DixieFire became the third largest in California history.

Wildfires are burning faster, longer, hotter. We're in a climate emergency and we need bold climate action now."
"12156",72922,"peta",285,163,"Photo","Their fate is in your hands. #WorldFarmAnimalsDay"
"12157",86475,"WWF",60,13,"Photo","<U+0093>Today, owing partly to the <U+0091>Greta-effect<U+0092>, the conversation has changed, but the 1.5-degree climate goal gets ever-harder to achieve with each passing year. My hope for 2020 is that #FossilFuel subsidies and investments in new fossil fuel expansion finally cease."""
"12158",32480,"savingoceans",19,12,"Photo","What's happened to all the #plastic rubbish in the Indian #Ocean?, via @physorg_com #conservation #IndianOcean #SaveOurOcean #PlasticPollution"
"12159",96536,"ASPCA",14,0,"Nophoto","A2: Nope, it's not Dancer, Prancer or Ed...Rudolph's dad's name is Donner! #SantaPaws"
"12160",60585,"IFATworldwide",1,0,"Nophoto","Next year<U+0092>s #IFAT will come up with a novelty:"
"12161",125583,"wildlifedirect",4,2,"Photo","1 HOUR TO GO! During the dry months of the year, Kanga Pan provides the only source of water for resident wildlife populations across the land. Tune in only on @citizentvkenya at 5:30 PM EAT and tell us what you think on #MyWildAfrica."
"12162",78994,"DogsTrust",1,0,"Nophoto","@mrsflupperpie Beautiful even when covered in mud!"
"12163",16155,"Surfrider",10,1,"Nophoto","We are excited to support the premier of THE COST OF SILENCE documentary at #Sundance2020 which reports on the health and environmental effects of the BP Gulf oil spill. Learn more at:"
"12164",74638,"peta",0,0,"Photo","@Jessicaveronica We need everyone<U+0092>s help to save the EU<U+0092>s animal testing ban! It<U+0092>s being threatened by recent test requirements <U+0001F494><U+0001F407>

Please join us, retweet today, and help us reach EU citizens<U+0097>they are the only ones who can sign the petition."
"12165",17670,"Surfrider",1,0,"Nophoto","@GoldenDoorLamp @MSNBC Agreed <U+0097> thanks for your support, Dee!"
"12166",119793,"SheldrickTrust",1184,219,"Photo","Now, more than ever, we need to secure the space elephants need to roam and ensure today<U+0092>s youngest generation are not stranded on <U+0091>islands<U+0092> in a sea of humanity. It starts with saving habitats:"
"12167",62570,"ClimateReality",4,0,"Photo",".@OBBlock will engage youth in Homewood, Pennsylvania in environmental justice by working to prevent blight and deterioration through clean-ups and the production of healthy food for the community."
"12168",69553,"HSIGlobal",569,207,"Photo","(1/2) BREAKING UPDATE: The dog meat trader in Kulon Progo, Indonesia, who illegally transported 78 dogs (pictured) bound for slaughter, has been found guilty and sentenced to 10 months in prison and a fine of $10,000 USD/150 million IDR!"
"12169",42643,"Fridays4future",6,1,"Nophoto",NA
"12170",102514,"FarmSanctuary",64,26,"Nophoto","""It takes 2,000 gallons of water to produce one gallon of milk; you can shower for an entire month with 2,000 gallons of water."" @NilZach"
"12171",12871,"saveourseas",13,10,"Photo","Pharmaceutical and personal products are widely used &amp; end up in aquatic environments due to domestic wastewater discharges or even direct discharges. What are the consequences of these compounds on wildlife?
@maridafmartins sheds some light in this update
"
"12172",74613,"peta",0,0,"Photo","@MichaelVartan We need everyone<U+0092>s help to save the EU<U+0092>s animal testing ban! It<U+0092>s being threatened by recent test requirements <U+0001F494><U+0001F407>

Please join us, retweet today, and help us reach EU citizens<U+0097>they are the only ones who can sign the petition."
"12173",24892,"CleanerSeasOrg",23,10,"Photo","A lot of microplastic visible today on the high, mid and low tideline. 

I picked up as much as possible... now to sort &amp; analyse.   Primary microplastics, Biobeads, Nurdles and secondary, cotton bud sticks, bits of lids, bits of everything. #CleanerBeaches #CleanerSeas <U+0001F30F><U+0001F499>"
"12174",41014,"ExtinctionR",21,6,"Nophoto","'We rate Norway<U+0092>s unconditional NDC <U+0093>Insufficient,<U+0094> and not consistent with limiting warming below 2<U+00B0>C, let alone with the Paris Agreement<U+0092>s stronger 1.5<U+00B0>C limit, unless other countries make much deeper reductions and comparably greater effort.'

"
"12175",63786,"ClimateReality",151,47,"Photo","Companies worldwide are facing pressure to develop real climate plans:"
"12176",57956,"pewenvironment",8,2,"Photo","New report: The Salas y G<f3>mez and Nazca ridges off Peru &amp; Chile are <U+0093>a globally unique biodiversity hotspot.<U+0094> 

Outside national waters, they face overfishing, plastic pollution, climate change, and more<U+0097>and must be protected. Full report:"
"12177",75688,"RSPCA_official",2,0,"Nophoto","@donnamacbabe I have just followed back, you should be able to DM us now &lt;3"
"12178",104477,"MercyForAnimals",658,176,"Photo","Compassion and kindness make the world a better place. <U+2728>"
"12179",60063,"IFATworldwide",0,0,"Nophoto","""Consumers are expecting high level solutions from manufactures, but they don't pull themselves out of responsibility."" - Timothy Glaz (Werner &amp; Mertz GmbH)

Thank you for an interesting first session #OnWeGo #IFATimpact"
"12180",116233,"A_W_Global",1,2,"Nophoto","#RedTailedHawk Rescued After Being Hit by Truck 

"
"12181",49811,"CANIntl",9,8,"Photo","Let<U+0092>s do a quick recap on the #CommonTimeframes: what they mean and why they are so important to accelerate ambition.  #SB2021 #COP26 7/12

@BCCIC<U+0092>s @JeffreyGQi explains in this video:"
"12182",40094,"therightblue",0,0,"Nophoto","The unvaccinated still think Covid vaccines are a risk, survey finds - CNN"
"12183",76754,"RSPCA_official",0,0,"Nophoto","@Fragile_Earth I'm sorry to hear that we were unable to help this animal. As much as we would love to help every single animal which is reported to us, we simply don't have the resources to do so :( Where possible, we will always give alternatives as to how you can help"
"12184",76165,"RSPCA_official",2,1,"Nophoto","@Twitch provides a supurr platform for gamers to support charities whilst doing what they love! Thank you so much for joining our #RSPCPlay clan <U+0001F60D> <U+0001F436> <U+0001F98A> <U+0001F431>"
"12185",117102,"A_W_Global",1,1,"Nophoto","Put a leash on it: #Dog attacks in #Whanganui #NewZealand prompts call for better control, via @nzherald 

"
"12186",73078,"peta",0,0,"Nophoto","@BSSportsbook <U+0001F440> That wasn<U+0092>t us! Sounds like a sign to save pigs and try vegan hot dogs tho <U+0001F609>"
"12187",46523,"friends_earth",11,7,"Nophoto","We breathe in, drink &amp; eat tiny plastic particles every day. However, there is currently not enough research into what risk this poses to our health.

Scientists worry this may be harming our immune systems &amp; increasing chronic illnesses, like diabetes &amp; cardiovascular disease."
"12188",116593,"A_W_Global",2,1,"Nophoto","Man and This Wild #Bird Have an Adorable Bond After a Chance Roadside Encounter 

"
"12189",43290,"350",2,1,"Nophoto","So today, October 12 is the encouraged deadline for NDCs so that they can be gathered into a final report that will guide the negotiations at COP26 which begins November 1."
"12190",116361,"A_W_Global",0,1,"Nophoto","#HOWND Introduces <U+0093>World<U+0092>s First<U+0094> Pre-Made Porridge for #Dogs 

"
"12191",43082,"Fridays4future",78,30,"Photo","Only 3 more days until our Global Day of Climate Action <U+0001F440><U+0001F440>

Don't forget to change your profile picture to show your support!"
"12192",107975,"TreehuggerTwo",7,1,"Photo","March. In like a lion, out like a lamb."
"12193",40992,"ExtinctionR",5,0,"Nophoto","@Paul14037537 @Rob_Kimbell @GretaThunberg @carrielbjohnson See @XRPolska."
"12194",71179,"HSIGlobal",54,36,"Photo","Woo hoo! 2018 brings us closer to a cage-free future globally! <U+0001F44F><U+0001F414>
 
Learn more <U+0001F449>"
"12195",33042,"savingoceans",15,8,"Nophoto","Hot off the press! A new Marine Conservation Today is out and ready for you to read! Don't forget to subscribe!"
"12196",60065,"IFATworldwide",3,0,"Nophoto","""In every crisis there are also chances"" - Alissa Stern (Moderator of the IFAT impact Business Summit)
The IFAT impact Business Summit 2020 started - enjoy! #OnWeGo #IFATimpact"
"12197",22838,"sascampaigns",6,2,"Photo","@wwf_uk"
"12198",14505,"whalesorg",10,3,"Photo","Exciting news! Our lovely partners @bigwildthought's adorable children's line @littlewildthou launches today! <U+0001F31F><U+0001F31F><U+0001F31F>

Check out their super cute range of whale and dolphin clothes for the little marine lovers in your life. 10% of sales are donated to help our work <U+0001F499>"
"12199",53149,"BBCEarth",213,59,"Nophoto","The deepest ever sighting of an octopus has been made by cameras on the Indian Ocean floor <U+0001F419>"
