"","...1","screen_name","favorite_count","retweet_count","media_type","text"
"2719",13010,"saveourseas",20,9,"Photo","The Depths Awaken: weird &amp; wonderful sharks from Earth's inner 'space'

These are not the sharks you<U+0092>re looking for: the velvet belly lanternshark is a master of the mind trick.

"
"2720",33838,"padiaware",13,2,"Photo","Last chance to get you a shark-inspired item from @PADI and protect our sharks at the same time. @PADI is donating 25% of proceeds from the shark collection to @projectaware to keep sharks home healthy. Get shark geared today!
Offer ends today"
"2721",45191,"ClimatePower",10,8,"Nophoto","The West<U+0092>s climate-induced mega-drought has been devastating for farmers and water-scarce communities. Now, it<U+0092>s even taking a toll on our energy infrastructure.

This is the climate crisis &amp; it's time for bold climate action.

"
"2722",15854,"Surfrider",16,1,"Photo","We'd like to send a huge THANK YOU to everyone who contributed to Surfrider yesterday for #GivingTuesday.

Thanks to your generosity and support, we met our $25K fundraising goal<U+0097>which was graciously matched by @ClifBar to $50K!

Our ocean, waves &amp; beaches thank you! <U+0001F30A><U+0001F499>"
"2723",85959,"WWF",111,35,"Photo","Join us on #WorldHealthDay for a talk with @PeterDaszak, a zoologist &amp; disease ecology expert. Learn about @WHO<U+0092>s mission, why our health depends on the health of our planet &amp; why we need to protect nature to prevent future pandemics. #Connect2Earth"
"2724",87478,"WWF",286,86,"Photo","#EarthHour is crossing the Atlantic! This is the largest movement for the planet since 2007, 8:30-9:30pm your time<U+2764><U+FE0F><U+0001F30E> Tell us: how do you #Connect2Earth?"
"2725",40860,"ExtinctionR",1,0,"Nophoto","@ExtinctionR_SV @Equinor @ExtinctionR_NO @ExtinctionRDK @elokapina Wow, how did you get up there? <U+0001F44F>"
"2726",864,"oceana",209,73,"Photo","A giant pyrosome has an opening wide enough for a person to enter! What exactly is a giant pyrosome? Learn more in our Marine Life Encyclopedia:"
"2727",11004,"mcsuk",26,9,"Nophoto","We<U+0092>re proud to have signed an open letter calling for the Home Secretary and Justice Secretary to urge the government to reconsider the #PoliceBill

The Bill threatens our civil liberties and we urge the government to rethink its approach @friends_earth

"
"2728",70736,"HSIGlobal",194,52,"Photo","UPDATE: We<U+0092>re LIVE at our Canada shelter welcoming the dogs YOU helped us rescue from a South Korean dog meat farm!

CHECK IT OUT <U+0001F4FD><U+FE0F><U+0001F449>"
"2729",46199,"ClimatePower",50,17,"Nophoto",".@SenatorTimScott opens the Republican response by saying he wants to have ""an honest conversation"" <U+0097> his party literally spent this week spreading disinformation and a lie that President Biden wants to ban burgers to fight climate change. 

Honest?"
"2730",123126,"AWF_Official",151,72,"Photo","In just 2 decades, Africa<U+0092>s lion population has decreased by 43%. The king of the jungle is losing its habitat due to expanding human populations and the resulting growth of agriculture, settlements and roads."
"2731",57389,"EnvAgency",45,44,"Photo","Just one gram of dog poo diluted in 1 million litres of bathing water will pose a health risk to bathers. 
Please remember to bag up any dog poo and put it in the bin so that we can all enjoy a quick dip without the fear of getting ill! <U+0001F3CA>
#BagItBinIt 
@TheKennelClubUK @DogsTrust"
"2732",31098,"savingoceans",6,1,"Nophoto","Hot off the press! A new Marine Conservation Today is out and ready for you to read! Don't forget to subscribe!"
"2733",109420,"TreehuggerTwo",29,8,"Photo","""It's known to get this large, but I haven't seen one this big."""
"2734",55671,"UNEP",114,40,"Nophoto","<U+26A0><U+FE0F><U+26A0><U+FE0F>Experts call the flood of excess nitrogen one of the most severe pollution threats facing humanity today. 

Learn about the environmental challenges of using nitrogen-based fertilizers &amp; some of the solutions to #BeatNitrogenPollution <U+0001F447>

"
"2735",68670,"BornFreeFDN",0,0,"Nophoto","@ShevDec75 Thank you for sharing this and supporting our work! <U+0001F418>"
"2736",100555,"Protect_Wldlife",457,189,"Photo","""The greatest privilege that comes with freedom of speech is using your voice for those who don't have one"" ~ @RickyGervais.

Use YOUR voice for #animals with a PAW badge, bracelet, sticker or gift card from our store at"
"2737",50597,"CANIntl",11,3,"Nophoto","#Climatechange is a fight for survival - a fight that does not impact all people equally. Displacement is now commonplace for women on the frontlines as gender inequalities remain rampant finds @CAREclimate report: 

"
"2738",47780,"friends_earth",13,7,"Nophoto","Who doesn't love a good quiz? Especially a nature quiz! 

Play online with friends, or test your wildlife knowledge solo:"
"2739",1445,"oceana",423,81,"Photo","Can you guess what walruses' favorite food is? It's clams!"
"2740",23789,"2minbeachclean",114,8,"Photo","Outstanding #Widemouthbay #cornwall
I couldn<U+0092>t find a thing! 
<U+2665><U+FE0F><U+0001F64F><U+0001F3FB><U+0001F30D><U+0001F4AF>"
"2741",84812,"PDSA_HQ",14,4,"Photo","Fancy a #weekend discount?<U+0001F606> Our detangling shampoo is perfect for conditioning your pooch's skin and is now just <U+00A3>5.99*<U+2757>

Grab your bottle now:"
"2742",108075,"TreehuggerTwo",10,4,"Nophoto","Great white sharks are known for their hunting skill in the open ocean or even near the ocean surface. This footage reveals their adaptability in finding prey in a very different environment."
"2743",15992,"Surfrider",2,0,"Nophoto","@SadGirl23119913 @marcuslemonis @CampingWorld <U+0001F60E><U+0001F30A><U+0001F690>"
"2744",56976,"EnvAgency",23,45,"Photo","Flood water can contain hidden dangers such as lifted manhole covers, sharp objects, sewage and chemicals. Don<U+0092>t walk through flood water, it<U+0092>s not worth the risk. 
Check your local flood risk:"
"2745",4145,"OurOcean",68,15,"Nophoto","<U+0093>It<U+0092>s very validating when the #EnvironmentalJustice community need not yell out to the wind."" 

.@UCSUSA beautifully explains why the chances are good that Environmental Justice will have the backing of the federal government as never before: 
 
"
"2746",19768,"MissionBlue",49,10,"Photo","Home to crabs, sharks, fish and some of the world's most vibrant corals, the Gulf of Mexico Deep Reefs Hope Spot warrant further protection."
"2747",14835,"whalesorg",47,20,"Photo","A massive 70% of the Earth<U+0092>s surface is water, yet just 5% of the ocean is protected from damaging human activities. With your help, we can protect the areas that are important to whales and dolphins, so they can live long and healthy lives <U+0001F499> #EarthDay2020 #SaveOurOceans"
"2748",35172,"1World1Ocean",0,0,"Nophoto","@iplambert Thanks for the follow, Ian! <U+0001F42C>"
"2749",82952,"PDSA_HQ",15,11,"Photo","We know how important exercise is to keep our dogs<U+0092> body &amp; mind healthy, but knowing how to exercise them safely on hot days can be difficult. With the weather set to heat up, we<U+0092>ve put together 8<U+FE0F><U+20E3> steps for safely exercising your #pooch in the heat <U+0001F449>"
"2750",81211,"MoveTheWorld",75,30,"Photo","Scuba diving association @PADI will help us protect hundreds of thousands of sea animals from ghost gear:"
"2751",65423,"EcoWatch",30,17,"Nophoto","""The building and construction industry needs to become a #climate leader by moving towards net-zero construction,"" the article reports.
"
"2752",26392,"SharkTrustUK",15,1,"Nophoto","#SharkArt"
"2753",87707,"WWF",349,111,"Photo","The groups working to #changeclimatechange are like baobab seeds, and we<U+0092>re growing a giant tree"
"2754",109987,"Network4Animals",73,72,"Photo","<U+0093>GET US OUT!<U+0094> Only days remain until August 31st when animals in #Afghanistan will be left alone &amp; helpless! Time is of the essence <U+0096> only days remain before the unthinkable happens. We must act IMMEDIATELY. Donate now! &gt;&gt;"
"2755",35678,"1World1Ocean",1,0,"Nophoto","@NicoleSiobhan21 Thanks for the follow, Nicole! <U+0001F990>"
"2756",19192,"MissionBlue",7,1,"Photo","""...Moreover, given that they lie in deeper, cooler water, these habitats may act as refuges during heatwaves and play a key role in ecological resilience within the marine reserve."" @BugSalome #MBGal<e1>pagosExpedition"
"2757",79886,"DogsTrust",2,0,"Nophoto","@PippaPop Amazing thank you so much!! <U+2764><U+FE0F><U+0001F43E>"
"2758",88301,"CatsProtection",1,0,"Nophoto","@xoangelarunsxo @bigpinkdressgnr @Great_Run That<U+0092>s brilliant! Congratulations and a big thank you from the cats."
"2759",92830,"Defenders",115,58,"Photo","This November, we can change the course of history for #wolves! Coloradans have an opportunity to vote YES on Proposition 114 to bring back the wolf &amp; help restore the natural balance to the state for future generations. Learn more:"
"2760",114763,"pawtitions",8,22,"Photo","Punish football star for allegedly breaking dog's teeth with punch: 
"
"2761",58468,"pewenvironment",17,8,"Nophoto","As countries re-open, they should build a path forward that prioritizes climate change and the blue economy, writes #PewMarineFellow @smangubhai for @PBSNature. 

Fiji is one country doing just that."
"2762",21891,"sascampaigns",33,16,"Photo","Why is everyone talking about #COP26? <U+0001F30E>

These students will tell you:"
"2763",9734,"coral_org",1,0,"Nophoto","Day 12: We #GiveThanks4Reefs for giving us sea turtles. #WildlifeWednesday #30DaysofThanks"
"2764",55455,"UNEP",149,41,"Photo","#DYK which animal species is back in the Indian <U+0001F1EE><U+0001F1F3> Bhuki river after a massive plastic clean-up?

<U+21AA><U+FE0F> Plastic waste &amp; its irresponsible disposal have an adverse impact on our flora, fauna and land water systems.

<U+2139><U+FE0F> Remember that every action has an impact #ForNature.

#CleanSeas"
"2765",117752,"A_W_Global",1,2,"Nophoto","#goodnews

On the hook: Commercial salmon fishers reeling from sweeping closures 

"
"2766",34341,"padiaware",10,1,"Nophoto","<U+0093>Scuba Mark<U+0094> completes #DublinMarathon"
"2767",70092,"HSIGlobal",9,5,"Nophoto","@OMDesAi14 We work to protect ALL animals worldwide, including the ones you mentioned! You can learn more about our various animal welfare campaigns across the globe here:"
"2768",109101,"TreehuggerTwo",3,1,"Photo","'All our lives we've believed that apples have cores and you have to eat around the core.'"
"2769",17772,"Surfrider",1,0,"Nophoto","@zaksuhar thank you for the support!"
"2770",46223,"ClimatePower",40,16,"Photo","#JointAddress"
"2771",118358,"Animals1st",67,86,"Nophoto","Horrific undercover footage shows pigs hammered to death at Scots farm

"
"2772",39998,"therightblue",2,1,"Nophoto","Allyson Felix Now Has More Olympic Medals Than Any Female Track Athlete In Histo Tokyo Olympics..."
"2773",64725,"EcoWatch",19,9,"Nophoto","""Millions of people are unknowingly wearing #PFAS and other harmful chemicals on their faces and bodies daily,"" says Graham Peaslee.
"
"2774",55818,"UNEP",148,62,"Photo","Migratory birds bring multiple benefits to humans by providing: 

Seed dispersal <U+0001F331> 
Pollination <U+0001F33A> 
Pest control <U+0001F41B> 
and other ecosystem services and functions. 

Let's protect bird migration routes #ForNature, people &amp; planet. #WMBD2020"
"2775",67439,"BornFreeFDN",201,40,"Photo","We are proud to work in Ethiopia, where we rescue, protect and care for the country's endemic species. Our dedicated colleagues @KyKebero @EWCA0 work hard in  challenging circumstances. Today, with heartfelt thanks, we wish them all a very happy Christmas."
"2776",82312,"MoveTheWorld",0,0,"Nophoto","@guro_gurms Apologies for the inconvenience, we had a technical error. Please use this link:"
"2777",41715,"ExtinctionR",502,77,"Nophoto","Not manufacturing them."
"2778",97590,"AnimalAid",16,10,"Photo","Reindeer displays, Covid-19 and alternative ways to spread Christmas cheer this Xmas Eve that don't involve exploiting animals:"
"2779",8100,"coral_org",4,5,"Nophoto","A new story finds that an astonishing 79% of plastic ends up in a landfill, burned, or makes its way to the ocean, instead of being recycled. #planetnotplastic"
"2780",47907,"friends_earth",1,0,"Nophoto","@adforperu Wow, thanks Adam!"
"2781",48875,"Greenpeace",107,42,"Nophoto","Of the factors aggravating floods in Nigeria, climate change is #1. 

Nigeria is not alone. Loss of homes, lives &amp; livelihoods to climate impacts is rising around the globe.<U+0001F494>

Big polluters need to stop driving disaster and #ActOnClimate.

"
"2782",15327,"whalesorg",21,9,"Photo","Calling all children (and parents) who love #whales and #dolphins: would you like to become one of our new Dolphin Defenders? 
<U+0001F64B><U+0001F64B><U+200D><U+2642><U+FE0F><U+0001F433><U+0001F42C> 
Find out how here"
"2783",50706,"CANIntl",7,2,"Nophoto","Happening today: Social Networks beyond Corona Webinar (in Arabic) organised by CAN Arab World, 8pm GMT"
"2784",55583,"UNEP",61,17,"Nophoto","The @UN<U+0001F1FA><U+0001F1F3> #ActNow campaign has hit a major milestone! <U+0001F389>

1<U+FE0F><U+20E3>,0<U+FE0F><U+20E3>0<U+FE0F><U+20E3>0<U+FE0F><U+20E3>,0<U+FE0F><U+20E3>0<U+FE0F><U+20E3>0<U+FE0F><U+20E3> is just the start, let<U+0092>s keep up the #ClimateAction momentum:"
"2785",86248,"WWF",336,126,"Photo","<U+0001F6A8> #Breaking: EU member states commit to working for a global agreement to #StopPlasticPollution. Governments are listening to almost 2 million people who are calling for the agreement. Let's keep the pressure on! Add your voice at"
"2786",58514,"pewenvironment",10,4,"Nophoto","[THREAD] The #HighSeas help<U+0085>  

-Mitigate climate change 
-Feed millions of people 
-Support coastal economies 

<U+0085>but only 1% is protected. A high seas treaty could help change that. #BBNJ #WorldEnvironmentDay"
"2787",76162,"RSPCA_official",0,0,"Nophoto","@EpicDaVinci @Twitch Yay! So happy to hear it and thank you so much for all your support and kind comments :D &lt;3"
"2788",91372,"Defenders",6,3,"Nophoto","Missed one of our events? Find &amp; watch the recorded versions here:"
"2789",107235,"TreehuggerTwo",6,1,"Nophoto","One fascinating fact about the cuttlefish? When it knows it's going to have a big dinner, it cuts back on lunch"
"2790",76608,"RSPCA_official",0,0,"Nophoto","@nataliewalton78 @RSPCB_official Hi Natalie, are you able to safely capture the bird and take him to a vet? Many vets will treat wildlife for free. If not please call us on 0300 1234 999 for further advice"
"2791",32986,"savingoceans",4,3,"Photo","#Antarctica ice melt has accelerated by 280% in the last 4 decades, via @CNN  #SaveOurOceans #SaveOurIce #SaveOurPlanet"
"2792",26968,"SharkTrustUK",2,1,"Photo","@AliNaullsMCS @LizzieRDaly Great find @LizzieRDaly! Please do record this Blonde Ray eggcase to #GreatEggcaseHunt (along with any other #mermaidspurse finds!) - you can do so at"
"2793",116304,"A_W_Global",1,0,"Nophoto","#Lionfish caught off the coast of #Devon could be a record for the #UK

"
"2794",114131,"pawtitions",15,28,"Photo","Demand a harsher sentence for man who beat a dog:"
"2795",108852,"TreehuggerTwo",1,1,"Photo","Here's everything you need to know about the newly named #coronovavirus -- COVID-19:"
"2796",95528,"ASPCA",42,16,"Photo","This #GivingTuesday you can double your gift to the ASPCA and help rescue even more animals from abuse and neglect. Click here to learn more:"
"2797",117259,"A_W_Global",1,0,"Nophoto","Five #dolphins die in 'unusual stranding event' 

"
"2798",73041,"peta",0,0,"Photo","@CameronNewton Coffee shops need to stop penalizing customers who are making the kind, environmentally friendly choice to drink plant milks and save cows <U+2764><U+FE0F><U+0001F404>
 
<U+2615> Retweet if you want coffee shops to stop charging extra for dairy-free milks! <U+2615> #InternationalCoffeeDay"
"2799",20374,"Seasaver",10,6,"Nophoto","An extremely rare catch from a pier. Almost wiped out by bottom trawling, common skate are considered one of the UK's most endangered species."
"2800",96529,"ASPCA",20,6,"Nophoto","A4: Kitties love sparkly tinsel, but even one strand swallowed can lead to an obstructed digestive tract and surgery. #SantaPaws"
"2801",110282,"Network4Animals",1,1,"Nophoto","@CasarOchoa @mokey69 thank you"
"2802",87995,"WWF",0,0,"Nophoto","@IVoaqCwWcpoFT3w Thanks for signing up to #EndangeredEmoji. You're all set to start donating. Tweet 'Unsubscribe' to @WWF to stop."
"2803",57684,"pewenvironment",20,10,"Nophoto","Good news: Nations around the globe, along with U.S. states, are starting to recognize the potential of protected and restored coastal habitats for responding to climate change. See how others can follow suit<U+0001F447>"
"2804",4679,"OurOcean",16,1,"Nophoto","Thread by @InVeritas_Jones <U+0001F447>
Please stay safe."
"2805",53299,"BBCEarth",136,52,"Nophoto","Many social insects have soldiers, but only one bee does <U+0096> and Jatai bee soldiers are unlike any other biologists have ever seen <U+0001F41D>#Stayinandexplore"
"2806",31367,"savingoceans",16,4,"Photo","Happy 50th Earth Day! -"
"2807",45544,"ClimatePower",23,8,"Nophoto","We've seen the dangers of underinvesting in modern, reliable infrastructure in Texas, in Tennessee, and now in Congress' own backyard.

We need bold action. We need the American Jobs Plan now."
"2808",92186,"Defenders",25,7,"Nophoto","This #ValentinesDay, send a #wildlife-themed eCard! Choose from any of our cute, colorful ecards featuring #bears, #whales, #otters &amp; more to deliver your message of love, friendship &amp; support! Make someone's day:"
"2809",24995,"CleanerSeasOrg",2,0,"Nophoto","So glad to hear you<U+0092>re healing @andrew_cotton and well on your way to heading back to Nazar<e9> to face those gigantic waves <U+0001F4AA><U+0001F3FB><U+0001F44A><U+0001F3FB><U+0001F4A5><U+0001F919><U+0001F3FB>"
"2810",30507,"savingoceans",76,39,"Photo","Why We Need to Wake Up and Do Something to Tackle Plastic Pollution in the Oceans via @OneGreenPlanet"
"2811",7301,"seashepherd",94,66,"Nophoto","Vote for Sea Shepherd's ""The Plastic Ocean"" for best Environmental Campaign Ad at the Cannes festival:"
"2812",20982,"Seasaver",43,17,"Nophoto","No studies can prove that deep sea mining will not be catastrophic. We don't even properly understand yet what lives down there. We will have to rely on past experience and common sense. #StopDeepSeaMining"
"2813",17216,"Surfrider",12,13,"Photo","Today @NatResources will consider whether to sell our #oceans to the highest bidder. Tell them NO."
"2814",115558,"pawtitions",5,11,"Nophoto","Support mental treatment for woman who allegedly hoarded and abused dozens of animals: 
"
"2815",95181,"ASPCA",105,51,"Photo","ASPCA urges immediate suspension of racing at #SantaAnita:"
"2816",121674,"SheldrickTrust",6,1,"Nophoto","@rachelratz Black rhinos can be a little grumpy and, at the end of the day, even those orphaned are wild animals that can pack a punch so there is always an inherent risk. We are therefore always very respectful around wild living orphans and any interactions are always on their terms."
"2817",52689,"BBCEarth",8,1,"Photo","Everybody who studies biology wants to visit the Galapagos #PlanetEarthACelebration #AskTheDirector"
"2818",23682,"2minbeachclean",26,3,"Photo","A #2minutelitterpick from Moscow today.
Really blew my mind! How far a little hashtag can travel!"
"2819",104653,"MercyForAnimals",68,43,"Nophoto","An internationally renowned animal photographer released heartbreaking footage from inside egg farms.
"
"2820",90055,"CatsProtection",47,17,"Photo","Lockdown may have had a huge impact on yours and your #cat's worlds. <U+0001F43E><U+0001F63A>
Consequently, your cat may behave differently or become anxious or frustrated. Learn how to prepare them now by gradually introducing your <U+0091>new normal<U+0092> routine.
#CatAdvice #Covid19"
"2821",106566,"MercyForAnimals",1,0,"Nophoto","@CalumWorthy Well said!"
"2822",119974,"SheldrickTrust",1162,172,"Photo","Bow-legged orphan #elephant Rama runs to bed at his own pace, knowing his self-appointed bodyguard Ziwadi has got his back. He seems visibly happy to have found family - and protection - once more. See his rescue unfold:"
"2823",78190,"DogsTrust",0,0,"Nophoto","@Elizabe46616021 Gorgeous view! <U+0001F43E>"
"2824",41934,"ExtinctionR",43,12,"Nophoto","This, following on from dawn raids, begins to look like a pattern."
"2825",89128,"CatsProtection",1,0,"Nophoto","@Vanessa02633955 You have been chosen! Our advice is to stay put and enjoy <U+0001F609>"
"2826",31699,"savingoceans",16,4,"Photo","Sharp increase in #Ningaloo #whale #shark injuries might be due to boat encounters, via @physorg_com #conservation #WhaleShark"
"2827",56743,"EnvAgency",0,0,"Nophoto","@pickhams @pickhams New guidelines on"
"2828",116881,"A_W_Global",0,0,"Nophoto","#UniversityofManitoba #Canada make surprising discovery about #birdmigration 

"
"2829",92067,"Defenders",36,16,"Nophoto","#Whale, whale, whale, look what we have here. A #RightWhale calf was spotted off the coast of #Florida on Thursday swimming alongside its mother:"
"2830",47776,"friends_earth",20,8,"Nophoto","""As renewable energy and cheaper gas out-compete coal, 52 per cent of coal plants are expected to be unprofitable by 2030...""   

It's time to end burning all forms of #fossilfuel, starting with coal. 

"
"2831",48795,"Greenpeace",100,39,"Photo","It is a huge win when fracking is banned in countries in the Global North, but fossil fuel companies know they can continue their highly polluting operations elsewhere, often in the Global South. 

We need a #GlobalBanOnFracking now!

#WorldAgainstFracking #FossilFreeRevolution"
"2832",15101,"whalesorg",54,38,"Photo","We are trying to save these beautiful Maui #dolphins. Fishing nets are pushing them to #extinction and now there are fewer than 60 left on Earth.

They need your help, and so do we. We need 10,000 signatures on our #petition and we're nearly there! <U+0001F64C>

<U+27A1><U+FE0F>"
"2833",121076,"SheldrickTrust",1993,243,"Photo","Saved from a snare! This giraffe was saved from further suffering after the SWT/KWS Meru Vet Unit used wire cutters to cut away a double wire snare caught around his hind leg. With his wound fully treated, he should heal and make a good recovery."
"2834",121043,"SheldrickTrust",0,0,"Nophoto","@Debbie95684198 Huge thanks for supporting our work through joining our wonderful foster family Debbie!"
"2835",96228,"ASPCA",0,0,"Nophoto","@RepCheri Thanks for stopping by for some puppy love! <U+0001F436><U+0001F9E1> #pawsforluck"
"2836",16141,"Surfrider",23,5,"Photo","We are heading back to Washington D.C. this week.

Here are the ocean and coastal issues we will be discussing with federal leadership &gt;&gt;

"
"2837",100026,"Protect_Wldlife",186,212,"Nophoto","Lion <U+0091>Mopane<U+0092> Killed By Bow Hunter On Edge Of Hwange National Park.

He is the latest Lion to be bait-lured out of the park by a hunter in circumstances similar to that of Cecil in 2015 and Seduli in 2019."
"2838",76423,"RSPCA_official",1,0,"Nophoto","@claudiazunn Oh no, please call us: 0300 1234 999"
"2839",55800,"UNEP",78,35,"Nophoto","Financiers can and must make the shift to circularity, ensuring the consumption and production patterns of the businesses they invest in make more efficient use of resources and minimize waste, pollution and carbon emissions.

<U+0001F195> @UNEP_FI report <U+2935><U+FE0F>"
"2840",19862,"MissionBlue",64,21,"Photo","Giant clams are making a comeback in the Philippines!"
"2841",2023,"oceana",285,127,"Photo","#BREAKING: Yesterday, a critically endangered North Atlantic right whale was found entangled in fishing gear off the coast of Nantucket - the second in just one week! You can help. Tell the US and Canadian governments to take action now:"
"2842",67981,"BornFreeFDN",101,34,"Photo","The greater the storm, the brighter the rainbow.

#KeepWildlifeInTheWild

<U+0001F4F7> George Logan"
"2843",75753,"RSPCA_official",3,2,"Nophoto","@CarlBrasky This is an issue we<U+0092>ve been campaigning on for many years due to the serious welfare implications and suffering that non-stun slaughter causes animals. Please help by joining our #EndNonStun slaughter campaigns for England and Wales here:"
"2844",9718,"coral_org",0,0,"Nophoto","@caribbean_lcc Thanks for the RT! Hope you join us on Dec 2 to show us how you #GiveThanks4Reefs."
"2845",81936,"MoveTheWorld",29,31,"Nophoto","Our Head of Wildlife Research discusses the pressing issue of lion tourism in Africa on @HuffPostUK:"
"2846",58835,"pewenvironment",9,2,"Photo","2021 #PewMarineFellow Yunne-Jai Shin will develop a comprehensive framework to quantify uncertainty in ocean ecosystem models and scenarios<U+0097>a major step in effective ocean conservation."
"2847",30058,"MantaTrust",8,3,"Photo","This is a first.. #mantaray graffiti! @lobomendez"
"2848",77324,"DogsTrust",2,0,"Nophoto","@Amyjb28 Hooray for Seamus <U+0001F973> Fudge will be so pleased to have a new pen pal, thanks for your support! <U+0001F436>"
"2849",83794,"PDSA_HQ",0,0,"Nophoto","@BerylSquirrel Haha your ex-feral cat sounds more like a snow nemesis than a foe <U+0001F602> aren't they funny! <U+0001F431>"
"2850",19495,"MissionBlue",15,5,"Nophoto","Along with partner @pewtrusts, the team will meet with local authorities, community members, conservation organizations, and scientists to discuss marine protected areas and human-induced threats to the region."
"2851",116206,"A_W_Global",1,2,"Nophoto","Two #NewSpecies of Venomous #Snakes Discovered |"
"2852",100836,"Protect_Wldlife",381,211,"Photo","Check out my new Disabled Animals page dedicated to educating and promoting what disabled animals can achieve if they are ENABLED. 

Check it out at @DisabledAnimals

Helping to ENABLE disabled animals through education, empathy and encouragement <U+0001F495>. @RickyGervais"
"2853",66466,"EcoWatch",14,7,"Nophoto","""This will do more for environmental justice than all the rhetoric in political campaigns."""
"2854",74018,"peta",0,0,"Nophoto","@CoyoteFills We can get all of the nutrients we need and flavors we love, all from a healthy vegan diet. Learn more:"
"2855",24491,"CleanerSeasOrg",9,4,"Nophoto","Calling nurdlers all over the World... get nurdle hunting as part of the Great Global #NurdleHunt 

#microplastics #plasticpollution #CleanerRivers #CleanerBeaches #CleanerSeas"
"2856",30065,"MantaTrust",16,9,"Photo","Sometimes our boat crew want to get involved in our #mantaray research too! #Maldives"
"2857",92096,"Defenders",54,24,"Photo","How are you celebrating #WorldWildlifeDay? Share your love for our wild world with friends &amp; family by sending a #WWD themed eCard! Pick your favorite image, add a personalized message &amp; send it their way!"
"2858",7490,"seashepherd",122,88,"Photo","Help Sea Shepherd Chile fund their campaign to protect the Choros and Damas Islands Marine Reserve and endemic species like the Humboldt penguin!"
"2859",112504,"Network4Animals",6,6,"Photo","Favorite quarantine look <U+0001F60E>"
"2860",2642,"oceana",222,115,"Photo","A critically endangered North Atlantic right whale calf was found dead.These whales are on the verge of extinction, and 7% of the population died in just the past three years.Tell the U.S. and Canadian governments to take urgent action to protect them now:"
"2861",490,"oceana",620,261,"Photo","DEADLINE: Pacific sardines were recently declared overfished. Without sardines, humpback whales and other marine life that depend on them for food can starve. Today is the last day to speak up to help recover Pacific sardine:"
"2862",90550,"CatsProtection",80,21,"Photo","Cat allergies getting you down? @PurinaUK has formulated the world<U+0092>s first cat allergen-reducing #cat food! Find out more about Pro Plan #LiveClear and its benefits here:"
"2863",12431,"mcsuk",6,3,"Photo","2019 #G7 Summit is approaching &amp; we<U+0092>re taking action to put ocean protection on the agenda <U+0001F30A><U+0001F4DC>

WATCH #SurfriderEurope's YouTube livestream of Ocean Pavilion, Aug 20-23

4 days of expert talks on 4 topics to save our ocean! #OceanCallForG7 
"
"2864",46811,"friends_earth",0,0,"Nophoto","@LaurieBlackInc Oh my gosh. You're amazing &lt;3"
"2865",45706,"ClimatePower",22,4,"Nophoto","It<U+0092>s simple: If we<U+0092>re going to win the competition for the 21st century and withstand the climate of the 21st century, we need the American Jobs Plan."
"2866",62678,"ClimateReality",30,12,"Nophoto","<U+0093>We are the ones that give life and have a connection to this Earth <U+0097> to the heartbeat of Mother Earth. We feel that she<U+0092>s screaming and yelling, so I think that especially in Standing Rock, that<U+0092>s the reason why so many women went to the front.<U+0094>"
"2867",12562,"saveourseas",59,37,"Nophoto","If we kill sharks more quickly than they reproduce, we are overfishing; their numbers will dwindle and we won<U+0092>t be able to catch many sharks in the future. Overfishing is a problem for both sharks &amp; us.

Find out how overfishing affects sharks &amp; rays:

"
"2868",67623,"BornFreeFDN",9,2,"Nophoto","@RitchiEdwards Thank you so much for all your support and dedication. We are truly grateful <U+0001F64F><U+2B50><U+FE0F><U+0001F981><U+0001F4AA>"
"2869",53865,"BBCEarth",160,51,"Nophoto","The Big Bang is widely accepted as being the beginning of everything we see around us, but other theories that are gathering support among scientists are suggesting otherwise."
"2870",27057,"SharkTrustUK",0,0,"Nophoto","@jennyump Good job! Thanks for getting in touch about your finds too - we've got those all logged on #GreatEggcaseHunt now <U+0001F44D>"
"2871",123707,"AWF_Official",88,25,"Photo","African Wildlife Foundation's mission is to ensure wildlife and wild lands thrive in modern Africa."
"2872",14217,"whalesorg",18,7,"Photo","Looking for a challenge for you or the kids this #halfterm?
Test your knowledge from colossal whales to tiny porpoises in this fun quiz!

Just skip the first question as we all know there are at least 90 species of #whales, #dolphins &amp; #porpoises <U+0001F609>
Play<U+27A1><U+FE0F>"
"2873",32238,"savingoceans",13,2,"Photo","MCAF Update: Thresher #Shark Tales, via @CenterOceanLife #conservation #Sharks #SavingSharks #OneOceanOnePlanet"
"2874",65331,"EcoWatch",20,9,"Nophoto","From 2030, German automaker @BMW plans only electric releases of the iconic British-born car. #EV
"
"2875",90960,"Defenders",8,5,"Photo","NEXT WEEK: #WildlifeNationTV premieres on October 2nd &amp; will air every Saturday morning on ABC stations nationwide. This weekly series is designed to educate &amp; empower all of us to work together to preserve &amp; protect the planet's #wildlife &amp; habitats!"
"2876",90941,"Defenders",57,30,"Nophoto","A federal judge told Interior Secretary Deb Haaland &amp; USFWS that they wrongly denied the iconic Joshua tree protection under the #EndangeredSpeciesAct. We need strong leadership now to save iconic species before they are gone:"
"2877",70833,"HSIGlobal",1717,1211,"Photo","Shame on USA at #CITESCoP18 for voting AGAINST ending the capture &amp; export of wild baby African #elephants for a lifetime of captivity in zoos in China &amp; USA! 

Please @RealDonaldTrump intervene &amp; STOP the US from supporting baby <U+0001F418> snatchers!"
